[Comments]
Sample name	
Comment
User
Division
Company	ETH Zurich

[Detailed Information]
Creation date	31/05/2016 15:50

Data array type	Linear data array
Horizontal axis	Wavenumber [cm-1]
Vertical axis	%T
Start	349.053 cm-1
End	7800.65 cm-1
Data interval	0.964233 cm-1
Data points	7729    

[Measurement Information]
Model Name	FT/IR-4100typeA
Serial Number	B111161016

Measurement Date	31/05/2016 15:48

Light Source	Standard
Detector	TGS
Accumulation	32
Resolution	4 cm-1
Zero Filling	On
Apodization	Cosine
Gain	Auto (2)
Aperture	Auto (7.1 mm)
Scanning Speed	Auto (2 mm/sec)
Filter	Auto (30000 Hz)
TITLE	
DATA TYPE	INFRARED SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	16/05/31
TIME	16:50:04
SPECTROMETER/DATA SYSTEM	
LOCALE	8192
RESOLUTION	
DELTAX	0.964233
XUNITS	1/CM
YUNITS	TRANSMITTANCE
FIRSTX	  349.0525
LASTX	 7800.6488
NPOINTS	    7729
FIRSTY	    38.42017
MAXY	    49.87555
MINY	    34.89141
XYDATA
349.0525	38.4202
350.0168	36.9809
350.9810	36.2783
351.9452	36.6872
352.9095	38.0036
353.8737	39.7875
354.8379	41.7907
355.8022	43.9598
356.7664	46.1736
357.7306	48.1095
358.6949	49.4018
359.6591	49.8755
360.6233	49.6286
361.5876	48.9656
362.5518	48.2573
363.5160	47.7764
364.4803	47.5875
365.4445	47.5682
366.4087	47.5399
367.3730	47.4114
368.3372	47.2412
369.3014	47.1718
370.2657	47.2835
371.2299	47.5105
372.1941	47.687
373.1584	47.6676
374.1226	47.4573
375.0868	47.2724
376.0511	47.3733
377.0153	47.7629
377.9795	48.1961
378.9438	48.4468
379.9080	48.4417
380.8722	48.2388
381.8365	47.9734
382.8007	47.7949
383.7649	47.7826
384.7292	47.8785
385.6934	47.9359
386.6576	47.8759
387.6219	47.7652
388.5861	47.7383
389.5503	47.8792
390.5146	48.16
391.4788	48.4503
392.4430	48.5826
393.4073	48.4441
394.3715	48.054
395.3357	47.5927
396.3000	47.3576
397.2642	47.5891
398.2284	48.2192
399.1927	48.8764
400.1569	49.2444
401.1211	49.2797
402.0854	49.1064
403.0496	48.8659
404.0138	48.6513
404.9781	48.499
405.9423	48.4003
406.9065	48.3247
407.8708	48.2464
408.8350	48.1573
409.7992	48.0616
410.7635	47.9605
411.7277	47.8439
412.6919	47.6955
413.6562	47.506
414.6204	47.281
415.5846	47.0423
416.5489	46.8308
417.5131	46.7078
418.4773	46.7294
419.4416	46.8832
420.4058	47.0716
421.3700	47.2004
422.3343	47.2432
423.2985	47.2201
424.2627	47.1645
425.2270	47.1066
426.1912	47.0673
427.1554	47.0542
428.1197	47.0618
429.0839	47.0767
430.0481	47.0861
431.0124	47.0844
431.9766	47.0771
432.9408	47.0773
433.9051	47.0956
434.8693	47.1301
435.8335	47.1626
436.7978	47.1677
437.7620	47.1282
438.7262	47.0446
439.6905	46.9323
440.6547	46.8099
441.6189	46.6874
442.5832	46.56
443.5474	46.4122
444.5116	46.2311
445.4759	46.0211
446.4401	45.8054
447.4043	45.6182
448.3686	45.4923
449.3328	45.449
450.2970	45.4881
451.2613	45.5826
452.2255	45.6832
453.1897	45.7346
454.1540	45.6987
455.1182	45.5723
456.0824	45.3944
457.0467	45.2342
458.0109	45.1543
458.9751	45.1661
459.9394	45.221
460.9036	45.2501
461.8678	45.2088
462.8321	45.091
463.7963	44.9186
464.7605	44.7234
465.7248	44.5327
466.6890	44.3639
467.6532	44.2304
468.6175	44.149
469.5817	44.1391
470.5459	44.208
471.5102	44.3307
472.4744	44.4476
473.4386	44.4953
474.4029	44.4519
475.3671	44.3526
476.3313	44.2633
477.2956	44.2421
478.2598	44.3103
479.2240	44.4453
480.1883	44.5938
481.1525	44.7012
482.1167	44.7384
483.0810	44.7148
484.0452	44.6673
485.0094	44.6358
485.9737	44.6397
486.9379	44.6707
487.9021	44.7061
488.8664	44.7256
489.8306	44.7236
490.7948	44.7103
491.7591	44.7047
492.7233	44.7231
493.6875	44.7701
494.6518	44.8376
495.6160	44.9116
496.5802	44.9803
497.5445	45.0371
498.5087	45.0797
499.4729	45.1066
500.4372	45.1161
501.4014	45.1087
502.3656	45.0912
503.3299	45.0766
504.2941	45.0796
505.2583	45.1087
506.2226	45.1619
507.1868	45.2275
508.1510	45.2884
509.1153	45.3294
510.0795	45.3427
511.0437	45.3301
512.0080	45.3005
512.9722	45.2654
513.9365	45.2349
514.9007	45.2149
515.8649	45.2056
516.8292	45.2033
517.7934	45.2043
518.7576	45.2085
519.7219	45.2208
520.6861	45.2461
521.6503	45.2857
522.6146	45.3345
523.5788	45.3831
524.5430	45.4216
525.5073	45.4437
526.4715	45.4497
527.4357	45.4444
528.4000	45.4327
529.3642	45.418
530.3284	45.4036
531.2927	45.3959
532.2569	45.4035
533.2211	45.433
534.1854	45.4831
535.1496	45.5417
536.1138	45.5898
537.0781	45.611
538.0423	45.5999
539.0065	45.5658
539.9708	45.5284
540.9350	45.5082
541.8992	45.5161
542.8635	45.5484
543.8277	45.5886
544.7919	45.6146
545.7562	45.61
546.7204	45.572
547.6846	45.5134
548.6489	45.4555
549.6131	45.4173
550.5773	45.4065
551.5416	45.4172
552.5058	45.434
553.4700	45.441
554.4343	45.4292
555.3985	45.4001
556.3627	45.3641
557.3270	45.3341
558.2912	45.3186
559.2554	45.3182
560.2197	45.3256
561.1839	45.3305
562.1481	45.3246
563.1124	45.3053
564.0766	45.2761
565.0408	45.244
566.0051	45.2164
566.9693	45.1982
567.9335	45.1918
568.8978	45.196
569.8620	45.2068
570.8262	45.2176
571.7905	45.221
572.7547	45.2112
573.7189	45.1869
574.6832	45.1532
575.6474	45.121
576.6116	45.1019
577.5759	45.1025
578.5401	45.1197
579.5043	45.1414
580.4686	45.1516
581.4328	45.1378
582.3970	45.0977
583.3613	45.0409
584.3255	44.9855
585.2897	44.9499
586.2540	44.9443
587.2182	44.966
588.1824	45.0005
589.1467	45.0278
590.1109	45.031
591.0751	45.0037
592.0394	44.9526
593.0036	44.8943
593.9678	44.847
594.9321	44.8222
595.8963	44.8213
596.8605	44.8377
597.8248	44.8604
598.7890	44.8777
599.7532	44.8814
600.7175	44.8688
601.6817	44.8441
602.6459	44.8167
603.6102	44.798
604.5744	44.7956
605.5386	44.8099
606.5029	44.8327
607.4671	44.851
608.4313	44.8531
609.3956	44.8359
610.3598	44.8068
611.3240	44.7793
612.2883	44.7657
613.2525	44.77
614.2167	44.7853
615.1810	44.7977
616.1452	44.7935
617.1094	44.7671
618.0737	44.7243
619.0379	44.6797
620.0021	44.649
620.9664	44.6416
621.9306	44.658
622.8948	44.6897
623.8591	44.7224
624.8233	44.7415
625.7875	44.7375
626.7518	44.7105
627.7160	44.6705
628.6802	44.6324
629.6445	44.6093
630.6087	44.6076
631.5729	44.6244
632.5372	44.6496
633.5014	44.6708
634.4656	44.6782
635.4299	44.6677
636.3941	44.642
637.3583	44.6087
638.3226	44.5773
639.2868	44.5564
640.2510	44.5511
641.2153	44.5611
642.1795	44.5815
643.1437	44.6048
644.1080	44.6251
645.0722	44.6406
646.0364	44.6534
647.0007	44.6663
647.9649	44.6805
648.9291	44.695
649.8934	44.7079
650.8576	44.7192
651.8218	44.73
652.7861	44.7404
653.7503	44.7476
654.7145	44.7462
655.6788	44.733
656.6430	44.7094
657.6072	44.6818
658.5715	44.6575
659.5357	44.6412
660.4999	44.6342
661.4642	44.6359
662.4284	44.6461
663.3926	44.6653
664.3569	44.6927
665.3211	44.725
666.2853	44.7537
667.2496	44.7662
668.2138	44.7569
669.1780	44.741
670.1423	44.7394
671.1065	44.7534
672.0707	44.7692
673.0350	44.7719
673.9992	44.7529
674.9634	44.7145
675.9277	44.6718
676.8919	44.6462
677.8561	44.6515
678.8204	44.6856
679.7846	44.7317
680.7488	44.7679
681.7131	44.7782
682.6773	44.7595
683.6415	44.7228
684.6058	44.6866
685.5700	44.6675
686.5342	44.6729
687.4985	44.6968
688.4627	44.7241
689.4269	44.7374
690.3912	44.7266
691.3554	44.6924
692.3196	44.645
693.2839	44.5985
694.2481	44.5649
695.2123	44.5505
696.1766	44.5549
697.1408	44.5723
698.1050	44.5938
699.0693	44.6099
700.0335	44.6133
700.9977	44.6012
701.9620	44.5761
702.9262	44.5445
703.8904	44.5147
704.8547	44.4934
705.8189	44.4838
706.7831	44.4856
707.7474	44.4955
708.7116	44.509
709.6758	44.5216
710.6401	44.5294
711.6043	44.5311
712.5685	44.5291
713.5328	44.529
714.4970	44.5373
715.4612	44.5579
716.4255	44.5882
717.3897	44.6189
718.3539	44.6371
719.3182	44.6326
720.2824	44.6039
721.2466	44.5609
722.2109	44.5205
723.1751	44.4986
724.1393	44.5027
725.1036	44.5306
726.0678	44.5717
727.0320	44.6111
727.9963	44.6355
728.9605	44.6375
729.9247	44.6189
730.8890	44.589
731.8532	44.5621
732.8174	44.5507
733.7817	44.5606
734.7459	44.5877
735.7101	44.6194
736.6744	44.6403
737.6386	44.6397
738.6028	44.6171
739.5671	44.5823
740.5313	44.5505
741.4955	44.5352
742.4598	44.5412
743.4240	44.5634
744.3882	44.5892
745.3525	44.6048
746.3167	44.601
747.2809	44.577
748.2452	44.5403
749.2094	44.5036
750.1736	44.4795
751.1379	44.4757
752.1021	44.4916
753.0663	44.5194
754.0306	44.548
754.9948	44.5673
755.9590	44.5734
756.9233	44.5685
